name,line
Unknown,"Hello?"
Unknown,"Nancy?"
Unknown,"Nancy!"
Unknown,"Hello?"
Unknown,"Hey, what's the matter?"
Unknown,"Nothing."
Unknown,"You're so beautiful."
Unknown,"Steve?"
Steve,"Hey, Steve. I'll see you tomorrow, okay?"
Unknown,"Oh! Jesus, you scared me."
Unknown,"Oh, I scared you? I know, I should have called."
Unknown,"Where have you been? We agreed on 10:00."
Nancy,"After the assembly, some people wanted to get something to eat. I didn't think it'd be a big deal."
Karen,"You didn't think to call and let me know? With everything that's been going on?"
Nancy,"I didn't realize how late it was, okay? I'm sorry, Mom. What more do you want?"
Karen,"Hey, wait... Whose sweatshirt is that?"
Nancy,"Steve's."
Karen,"Steve's. So is Steve your boyfriend now?"
Nancy,"What? No! It was just cold, so I borrowed his sweatshirt. It's not a big deal."
Karen,"Nancy? You can talk to me. You can talk to me. Whatever happened."
Nancy,"Nothing happened."
Karen,"Nancy. Nothing happened. Can I please go?"
Joyce,"Will? Will? Sweetheart, can you hear me? Will... Please... Will... It's me. It's me. Just talk to me. Talk to me. Just say..."
Will,"Mom?"
Jonathan,"Jonathan?"
Joyce,"Come here. Come here. It's Will. It's Will, he's trying to talk to me."
Jonathan,"He's trying to talk to you?"
Joyce,"Yes, through... through the lights."
Jonathan,"Mom... It's the electricity, Mom. It's acting up."
Joyce,"No. It's the same thing that fried the phone. No! It is not the electricity, Jonathan. Something is going on here! Yesterday, the wall..."
Jonathan,"What? What about the wall? Mom, first the lights, then the wall?"
Joyce,"I don't know. I don't know. I just know that Will is here."
Jonathan,"No, Mom. You don't need more lamps. You need to stop this, okay? He is just lost. People are looking for him, and they're going to find him."
Joyce,"Okay. Okay, okay. Okay, I'm sorry. I'm sorry."
Jonathan,"Can you do me a favor, Mom? Can you just try and get some sleep? Huh? Can you do that for me?"
Joyce,"I promise. I will."
Jonathan,"Yeah? I just need to sit here for a minute."
Joyce,"Okay. Yeah?"
Jonathan,"All right, I'll go make breakfast."
Joyce,"Will?"
Mike,"We just tell our parents we have AV Club after school. That'll give us at least a few hours for Operation Mirkwood."
Lucas,"You seriously think that the weirdo knows where Will is?"
Mike,"Just trust me on this, okay?"
Lucas,"Okay."
Mike,"Did you get the supplies?"
Lucas,"Yeah. Binoculars... from 'Nam. Army knife... also from 'Nam. Hammer, camouflage bandana... and the wrist rocket."
Dustin,"You're gonna take out the Demogorgon with a slingshot?"
Lucas,"First of all, it's a wrist rocket. And second of all, the Demogorgon's not real. It's made up. But if there is something out there, I'm gonna shoot it in the eye... and blind it."
Dustin,"Dustin, what did you get?"
Dustin,"Well, alrighty. So, we've got... Nutty Bars, Bazooka, Pez, Smarties, Pringles, Nilla Wafers, apple, banana, and trail mix."
Lucas,"Seriously?"
Dustin,"We need energy for our travels. For stamina. And besides, why do we even need weapons anyway? We have her."
Lucas,"She shut one door!"
Dustin,"With her mind! Are you kidding me? That's insane! Imagine all the other cool stuff she could do. Like... I bet... that she could make this fly!"
Lucas,"Hey. Hey. Okay, concentrate. Okay? Okay, one more time. Use your powers, okay?"
Dustin,"Idiot."
Mike,"She's not a dog!"
Karen,"Boys! Time for school!"
Mike,"Just stay down here. Don't make any noise, and don't leave. If you get hungry, eat Dustin's snacks, okay?"
Mike,"You know those power lines?"
Eleven,"Power lines?"
Mike,"Yeah. The ones behind my house?"
Eleven,"Yes."
Mike,"Meet us there, after school."
Eleven,"After school?"
Mike,"Yeah, 3:15. When the numbers read three-one-five, meet us there."
Eleven,"Three-one-five."
Mike,"Three-one-five."
Steve,"I had a good time."
Nancy,"Yeah. Yeah. Me, too."
Nancy,"Hey, Ally. Where's Barb?"
Ally,"Um, shouldn't you know?"
Nancy,"You haven't seen her anywhere... at all?"
Powell,"There she is. Emerald City."
Callahan,"I heard they make space weapons in there."
Powell,"Space weapons?"
Callahan,"Yeah. You know, like, Reagan's Star Wars. I guess we're gonna blow the Ruskies to smithereens."
Guard,"Hey, can I help you?"
Hopper,"Uh, yeah. We're here for a tour."
Guard,"Oh, we don't give tours."
Hopper,"Okay... A quick look around."
Guard,"You have to get clearance for that. You can contact, uh... Rick Schaeffer at the Department of Energy."
Hopper,"Maybe you seen it on TV. We got a local kid that's missing. We have reason to believe he might have snuck in here."
Guard,"Like I said, you have to speak to Mr. Schaeffer."
Hopper,"What's your name?"
Guard,"Patrick."
Hopper,"Patrick, I got a panicked mayor, and I got reporters breathing down my neck and I got a very upset mother. Now, I know the kid's not in there, but I gotta check off this box. Patrick, would you do me a favor? Would you speak to your boss and see what you can swing for us? I'd really appreciate it. I'm talking ten minutes, tops."
Ronald Reagan,"...was occupying a large part of Lebanon. Today, Syria has become a home for..."
He-Man,"I have the power!"
Announcer,"...gift that will last forever. From the Harmony Treasures' collection..."
Woman Singing,"On the beach and in the sun The real thing is so much fun All the times of your life And the things that you do Coke is right there with you Coke is it! Coke is it!"
Joyce,"Joyce... Just ring me up, Donald."
Unknown,"And you think this missing boy may have crawled through there?"
Hopper,"Well, that was the idea."
Unknown,"Yeah, I just don't see how that'd be possible. We've got over 100 cameras. Every square inch covered, plus all my guys. No one breaks in here. Certainly not some kid."
Hopper,"Those cameras, you keep the tapes?"
Hopper,"If you don't mind me asking, what do you guys do in here?"
Unknown,"You're asking the wrong guy. Staying one step ahead of the Russians? I expect. Something like that."
Hopper,"Who's in charge here?"
Unknown,"That'd be Dr. Brenner."
Hopper,"And he builds the space lasers?"
Unknown,"Space lasers?"
Hopper,"Ignore him."
Unknown,"This is the night of the 6th and 7th we're seeing here?"
Hopper,"That's correct."
Hopper,"Is that it?"
Unknown,"Like I said, we would have seen him."
Hopper,"The night of the 7th, we had a search party out for Will. You remember anything about that night?"
Unknown,"Mmm, not much to remember. Called it off. 'Cause of the storm."
Hopper,"Yeah, a lot of rain that night. You see any rain on that tape?"
Powell,"What are you thinking?"
Hopper,"I don't know. But they're lying."
Tommy,"That's why science doesn't make any damn sense to me."
Carol,"No, I swear. Look at this. It's totally frostbite."
Unknown,"Oh, thanks, man. It's a heated pool."
Tommy,"Well, if it's not frostbite, then what is it?"
Carol,"Ugh, I don't care what it is, it's disgusting! Get it off the table. We're eating here."
Nancy,"Hey, Tommy. When you left, did you see Barb?"
Tommy,"What? Barbara?"
Nancy,"She's not here today."
Tommy,"I seriously have no idea who you're talking about."
Nancy,"Come on, don't be an ass, man. Did you... Did you see her leave last night or not?"
Tommy,"No, she was gone when we left."
Carol,"Probably couldn't stand listening to all that moaning."
Carol,"Oh, Steve! Oh, Steve!"
Tommy,"Oh, Steve!"
Steve,"Okay, chill."
Nancy,"Listen... I'm sure she's fine. She's probably just... she's probably just, like, skipping or something."
Nancy,"Yeah. Yeah, probably."
Mike,"How about this one?"
Dustin,"Too big for the sling."
Mike,"So, do you think Eleven was born with her powers, like the X-Men, or do you think she acquired them, like... like Green Lantern?"
Lucas,"She's not a superhero. She's a weirdo."
Mike,"Why does that matter? The X-Men are weirdos."
Lucas,"If you love her so much, why don't you marry her?"
Mike,"What are you talking about?"
Lucas,"Mike, seriously? You look at her all, like... 'Hi, El! El! El! El! I love you so much! Would you marry me?'"
Mike,"Shut up, Lucas."
Dustin,"Yeah, shut up, Lucas."
