name,line
Brenner,"That's your favorite, isn't it? How are you feeling today? Are you up for some more lessons? Afternoon, Dr. Ellis. Okay. What do you see? Don't force it. Let it come to you. Just like we practiced. Very good. Very good. All right. Now, let's see… Okay. Now what do you see? It’s supposed to be a dog. It does, doesn’t it? I never was much of an artist. All right. Let’s try something a little bit more challenging. Is that all right with you? I want you to find Dr. Ellis. Can you do that? Have you found her? What’s she doing? What kind of lessons? Can you hear what they’re saying? If you’ve lost the visual, just let it go. Try to reorient. They’re screaming. Why are they screaming? Ten? Peter, Alec, what’s going on out there? What have you done? What have you done?"
Ten,"Okay. It’s… a yellow circle. The sun."
Ten,"A… Cow? It looks like a cow."
Ten,"Yes."
Ten,"Lessons with Six in his room."
Ten,"Six is trying to move a block. A red block."
Ten,"Something’s wrong."
Ten,"They’re screaming."
Ten,"Six and Dr. Ellis… Dead. They’re both dead."
Ellis,"Afternoon, Dr. Brenner."
man,"Sir, we’ve got a situation."
Eleven,"Dear Mike, Today is day 185. Feels more like ten years. Joyce says time is funny like that. Emotions can make it speed up or slow down. We are all time travelers if you think about it. For example, this week is going very fast. I think because I am so busy. I have to make something called a visual aid. I hope Mrs. Gracey will give me an A. Some exciting news. Joyce got an amazing new job. She gets to work at home. She says she loves the 'freedom.' Will is painting a lot, but he… he won’t show me what he’s working on. Maybe it is for a girl. I think there is someone he likes, because he has been acting weird. Jonathan is acting weird also. I think he is just nervous about college. He is still waiting for his big letter. I hope he and Nancy get to go together. But I don’t know how he’ll get to college because his car is still broken. His funny friend Argyle has been taking us to school. His hair is longer than mine. And he and Jonathan like to smoke smelly plants together. Jonathan says the plants are super safe because they come from the earth, but to not tell Joyce. Me? I am twice as happy now. You were right. It just takes time. I think I have finally adapted. At first, I missed all the spring flowers, but now I find it pretty here too. I even like school now. I am still best at math, but my grammar is getting good now also. It helps that everyone is so nice here. I have made lots of friends. Even so, I am ready for spring break, mostly because I get to see you. I am so excited to see you, it is hard to breathe. Are you excited too? I think you will love it here like me. I think we will have the best spring break ever. I hope my spelling was better this time. Miss you. Love, El."
Argyle,"All right. Hold on to your butts, brochachos."
Joyce,"I can send you a previous edition as a loaner to see if you like the product before committing to purchasing it…"
Jonathan,"Yeah, I’m… I’m not a robot. You do realize that, don’t you? Prick."
Argyle,"Slow down!"
Mike,"The hell are you doing? It’s ten after. Oh, shit. Shit!"
Nancy,"Thirty seconds or I’m leaving without you, okay? Thirty seconds."
Mike,"Okay, I have to find my pants."
Karen,"Michael, I know your D&D club is tonight. Hellfire."
Ted,"Why don’t you call it the High School Dropout Club?"
Karen,"I want you home no later than 9:00."
Mike,"I’ll try."
Karen,"No trying. You need to go to bed early. Why? It’s a 6:30 flight, Michael."
Mike,"Yeah, I know, but..."
Karen,"No buts. Nine or no California. And no sweetie pie."
Nancy,"Mike! Let’s go."
Mike,"Jesus. How am I gonna survive a whole week without you guys?"
Karen,"Nine."
Ted,"Remind me, when do they become reasonable human beings again?"
Suzie,"That’s a negative, Dustybun."
Dustin,"Son of a bitch. Try 'Tigers86.' 'Tigers86.' Copy that. Jiminy crickets, Dusty. I’m in. Holy shit."
Mom,"What’s going on in there? You’re gonna be late."
Dustin,"Don’t come in! I’m naked!"
Suzie,"Just hold your horsies, Dustybun."
Dustin,"Do you see it?"
Suzie,"Yeah, I see it. Yikes, Dusty. I will repent later."
Dustin,"Yeah."
Steve,"Then there’s Heidi tomorrow night, but the problem with Heidi is that she’s going out of state for college. Do I wanna start another relationship that has no point other than sex? I mean, I don’t know. Does that make sense to you?"
Steve,"Robin, are you listening?"
Robin,"Uh, yes."
Steve,"What did I just say?"
Robin,"Something about sex with Linda."
Steve,"No, I’m talking about Heidi."
Robin,"Cut me some slack, please."
Steve,"Well..."
Robin,"Your love life is one of labyrinthine complexity. It is 7:00 in the morning, we have the stupid pep rally, and I woke up looking like a corpse."
Steve,"You’re worried about a pep rally? Expect me to believe that?"
Robin,"Yeah? So?"
Steve,"So we both know what this is about. Not buying that. This is about Vickie."
Robin,"Absolutely not."
Steve,"It is. You know what else?"
Robin,"I don’t care..."
Steve,"You gotta stop pretending to be someone else when you’re around her. You just gotta be yourself."
Robin,"You’re literally quoting me to me. You do realize that."
Steve,"Maybe you need to listen to yourself. Ever think about that?"
Robin,"I listened. Look at me. Boom. Back in business."
Steve,"It’s not the same thing. Okay?"
Robin,"Well…"
Steve,"You ask out a girl and she says no. Big deal. Nothing happens. Maybe your ego’s a little bruised. I ask out the wrong girl, and bam, I’m a town pariah."
Robin,"I’d buy that, except Vickie is definitely not the firsthand girl."
Steve,"We just don’t know that, do we?"
Robin,"She returned Fast Times paused at 53 minutes, 5 seconds. Know who pauses Fast Times at 53 minutes, 5 seconds? People who like boobies, Robin."
Steve,"Ew! Gross. Don’t say boobies."
Robin,"Boobies."
Steve,"Not a big deal, okay? I like boobies. You like boobies. Vickie likes boobies. Definitely."
Robin,"It’s boobies."
teacher,"To the gym, everyone. Pep rally! Pep rally! Kyle, good to see you. Hey, Josh. To the gym, everyone. To the gym. Go support your Tigers! Go, Tigers! To the gym! Hi, Amber."
MsKelly,"Max! Max! Where were you yesterday?"
Max,"Oh, yeah. Sorry, I forgot it was Thursday."
MsKelly,"I’d like to see you today. Come straight after lunch, okay?"
Dustin,"Look, I’m not saying that my girlfriend is better than yours. It’s just that Suzie’s, like, a certified genius."
Mike,"You do realize El saved the world twice, right?"
Dustin,"And yet you still have a C in Spanish."
announcer,"And let’s hear it for your Tigers!"
player,"Good morning, Hawkins High! First off… Hey. First off, I’d like to thank each and every one of you. Without your support, we wouldn’t be here. Give yourselves a big hand. And of course, of course, I have to give a special shout-out to the best and the prettiest fans of all time, the Tiger Cheer Squad. Chrissy… Chrissy, I love you, babe. You know… I think I can speak for all of us when I say it’s been a tough year for Hawkins. So much loss. And sometimes I wonder, 'How much loss can one community take?' In dark days like this, we need something to believe in. So, last night, when we were down by ten points at half to Christian Academy, I looked at my team, and I said, 'Think of Jack. Think of Melissa. Think of Heather. Think of Billy. Think about our heroic police chief, Jim Hopper. Think about every one of our friends who perished in that fire. What did they die for? For us to lose to some… some crap school?' 'No.' 'For us to return home with our heads hung low in defeat?' 'No!' 'No.' 'Let’s win this game. Let’s win this game for them.' And that’s exactly what we did! We embarrassed those candy-asses in their own house, and now tonight, tonight, we’re gonna bring home the championship trophy! Let’s go!"
Mike,"Tonight?"
Max,"They call it a tournament. You win one game, you go on until there’s only one team left."
Dustin,"I don’t get the big deal. Just talk to Eddie. Get him to move Hellfire to another night."
Mike,"'Just talk to Eddie.' Why don’t you just talk to your coach and get him to move the game?"
Dustin,"I think that’s a great idea, Mike. Thank you, Dustin."
Mike,"This is the championship game."
Dustin,"And this is the end of Eddie’s campaign. A semester of adventuring has led to this moment, and we need you."
Mike,"Yeah, and the Tigers don’t. You’ve been on the bench all year."
Dustin,"That’s not the point. Please, arrive at the point."
Mike,"If I get in good with these guys, I’ll be in the popular crowd, and then you guys will be too."
Dustin,"Has it ever occurred to you that we don’t want to be popular?"
Mike,"You wanna be stuck with the nerds and freaks for three more years?"
Dustin,"We are nerds and freaks."
Mike,"But maybe we don’t have to be. Look, I’m tired of being bullied. I’m tired of girls laughing at us. I’m tired of feeling like a loser. We came to high school wanting things to be different. Right? So now we have that chance. I skip tonight, that’s all out the window. So I’m asking you guys, as a friend, just talk to Eddie. Get him to move Hellfire. Come to my game. Please."
Joyce,"Mrs. Ergenbright, let me ask you something. Have you ever wished you could have the answer to any question, right at your fingertips?"
MrsErgenbright,"Oh, gosh."
Joyce,"Yeah, just imagine, you’d never have to go to the library again. Or, hey, think of the money that you’ll save on gas alone."
MrsErgenbright,"Oh, good point."
Jonathan,"Anything?"
Joyce,"Nothing."
Jonathan,"Acceptance letters tend to come end of week to make you sweat."
Joyce,"Well, I’m sweating."
Mailman,"It’s coming, Mrs. Byers. Don’t you worry."
Joyce,"I always worry. Thanks."
MrsErgenbright,"Oh, gosh. Did I lose you? Hello?"
Joyce,"No, sorry. Carol? Can I call you Carol?"
MrsErgenbright,"Of… Of course."
Joyce,"Great. So, what are we thinking? Could do volumes A through C, or we could do the… the whole alphabet."
MrsErgenbright,"Well, uh, remind me how much money… I can’t remember..."
Joyce,"Carol, uh, can I call you back?"
MrsErgenbright,"Oh, sure."
